global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
808.8098002143442	-3.4687348926119057	12.03212175522333	654173.2929227675	1326.4886879281898	-0.2500361675249678	1759572.2392014507	0.0625180850705737	825.6318058111729	-3.330219396707889	681667.8787670182	11.090361230209458	894.3388067114872	644.7386830430594	1.175764	30.540207	0.1234597005210777	0.0865239285264205	-0.0589156544	-0.0758951247	0.1678055565	0.1102401408	-0.0703307414	-0.1077567064	-0.146072709	0.0593295853	-0.0249825557	-0.1726258683	-0.0827205075	-0.0566207376	0.0615996924	0.0007632363	0.0984339827	-0.0791326368	-0.0974771374	0.064679544	0.0179127139	-0.0434514863	-0.0802552016	0.0372330563	0.1089432517	0.0095183167	0.0867684199	0.0508929997	0.0051046206	0.0083663954	-0.1732657976	0.0021541032	0.1083336715	0.1061695963	0.0064834779	-0.0212439761	-0.0176700803	-0.1930526924	-0.0171222447	-0.0365726776	0.1000329852	0.0257865043	0.0552983862	0.0670638991	0.0016097309	-0.0658040794	-0.0813657877	0.0187394	-0.1103788095	0.0110468906	-0.1205263467	0.1516669322	-0.1206752836	-0.0336289401	0.1459574473	0.1472299742	0.0173185335	-0.0954782591	0.0415949526	0.0428638845	0.154524566	0.039712616	-0.0094741075	-0.0634692166	-0.0766150802	-0.0675504299	-0.0570307544	0.0586217278	-0.0499977639	-0.1424604242	-0.099399031	-0.1816610814	0.1708649092	0.1155941995	-0.0061251128	-0.0469544502	-0.0698519558	-0.0678100298	0.0740416987	0.1232906118	-0.0734847873	0.0956824695	-0.0006953035	-0.0074826958	-0.1577911921	0.0997594704	0.0473390406	0.0348356828	0.0366584607	-0.0631641236	0.1599378166	0.0232882741	-0.0885188416	0.0122723004	0.0471348106	-0.0326799651	-0.2427551735	0.0662692905	0.0506616142	-0.0202145997	-0.0312507642	0.0017890379	0.1760864617	0.071488657	-0.1136988354	0.0262574321	0.0737662364	0.0440463723	-0.1251806127	0.0464425532	-0.0574976985	0.0470336486	-0.0238214243	-0.1208863942	0.0682470576	0.0958056664	0.0	0.0586722581035985	2.0403418574205245e-05	0.0034424338709752	4.1629948951422356e-10	0.021966765398389	-0.0087469425858301	0.0004825387820678	7.650900459980987e-05	0.0445198845698939	-0.0858502359887084	0.0073702630193169	0.0019820201221166	0.0040076216339187	-0.0001773332551099	3.144708336790833e-08	1.606103116065319e-05	0.0045923350440078	-0.000179725257034	2.1089541156422124e-05	3.230116801597304e-08	0.0021408199666866	0.0002197838584152	4.830494441987273e-08	4.583110129764015e-06
808.0634962536114	-0.7463039607328028	0.5569696018054688	652966.6139776104	1330.3591953028515	3.870507374661656	1769855.5885268506	14.980827337310268	824.958807228585	-0.6729985825878657	680557.0336240097	0.4529270921652763	893.9466943746241	634.8778904387669	1.06839	27.751186	0.1305434520223392	0.0757902167612971	0.1072647731	-0.2007895246	-0.0093970368	0.0059527243	0.0605249303	-0.0828890318	0.131682358	0.0555341334	0.0253592459	-0.0603025237	-0.0710335159	0.1289204023	0.1395235252	0.1828621206	0.2036487121	-0.0179781915	0.1455727484	0.0503001455	0.0503865163	-0.0184151681	-0.1284060263	-0.0726830582	0.0964841038	-0.0396701233	-0.1733397337	0.1089906304	0.0112230785	-0.0484174711	-0.2133320689	0.0271552143	0.0002972778	0.0194459813	0.0799035969	0.087147959	0.1459627034	0.1328314718	-0.0669007204	-0.0360893634	-0.0411186174	-0.0732645947	0.0622276399	0.0710475469	0.0263245719	-0.1436834682	0.1508138086	-0.0966355265	0.1547057024	-0.0502106066	0.0715322513	-0.030660029	0.0830576737	0.0397446371	-0.1709244778	0.0852236322	-0.0185824281	0.0004156916	0.139444741	0.1484608648	0.1368169166	0.0315798674	-0.0768156505	-0.1642925567	-0.0326563722	0.0084675546	-0.0695842652	0.0444429746	0.1186806795	0.1330905566	0.1861492867	0.072470185	0.1063859478	0.0713235827	-0.0990928944	-0.0990316563	-0.0738819153	0.2159048313	-0.0803418099	0.0027091032	0.0345864603	0.1586266255	-0.0488394283	-0.0868166198	-0.0527086853	-0.0571922553	-0.0377486716	-0.0424505802	-0.1215829232	-0.0868545871	-0.0442522263	0.083957107	-0.1205015639	-0.1372432896	0.0893283425	0.003946753	-0.1845059701	0.0940279015	0.1034164956	-0.0877542742	0.15344926	0.0675581425	0.0539020274	0.0122278443	0.0293650458	0.0427509453	-0.0716380249	0.0675514113	-0.1225718943	0.0794541468	-0.2782710089	-0.0310508429	-0.0271769657	-0.1182463722	0.0767536265	0.0860662011	0.0	0.0589028496976169	0.0002305915940183	0.0034695457025	5.3172483231946235e-08	0.0181786400247148	-0.0037881253736742	0.0003304629531481	1.4349893846674316e-05	0.0611242814545605	0.0166043968846666	0.0002757059959035	0.0037361777833363	0.0050111921611121	0.0010035705271933	1.0071538030512382e-06	2.511204687559136e-05	0.0056841952741615	0.0010918602301537	3.231007591479993e-05	1.1921587621912909e-06	0.0022437959727391	0.0001029760060524	1.0604057822524502e-08	5.034620367280204e-06
807.650275951576	-0.4132203020354836	0.1707510180142963	652298.9682446568	1327.1911969528985	-3.167998349952996	1761436.4732692677	10.036213545304902	824.1484966390937	-0.8103105894913369	679220.7445124781	0.656603251441798	893.2473621681443	626.3752419963387	0.973003	25.273525	0.1862181124919195	0.1161640692780445	0.1547875441	0.0458745471	-0.0252788307	-0.0135355195	0.1497217964	-0.1929315884	0.0670696734	-0.1181583021	0.1680424922	-0.0825093353	0.0055614551	-0.0163872216	-0.0907754615	0.066324014	0.2522697104	-0.0969642662	0.0903069581	-0.0076397063	0.0397093416	0.1728878819	0.0564737319	-0.0252309217	-0.0511376719	-0.0385038069	-0.0170762265	-0.156190951	0.0080787084	-0.1082963393	0.0125474744	0.1714292475	0.0741220119	0.0691123146	-0.0699648727	-0.0605079199	-0.0538670224	-0.0166206527	-0.139630323	-0.1629000859	0.1121759006	0.0050309773	0.0546306627	-0.0377798709	0.0040859554	0.1289388598	0.0517026659	0.0774742778	0.0311100563	-0.0793101563	0.0331006812	-0.2210602185	-0.065755306	0.142132345	-0.0991702527	0.1941007401	-0.1750684548	0.0284052334	-0.0729909039	0.0661299468	-0.0759692586	0.0956445459	0.0710431689	-0.0876165855	0.0288710571	-0.0362841749	0.0852568512	0.0087321117	0.1145027416	-0.0675665076	-0.0020265669	0.1143067157	0.0957035284	-0.0242339536	-0.2483112252	0.0605056154	0.0596376686	-0.0602186048	-0.0146851442	0.1590652734	0.0167017105	0.0100635891	0.0773392849	-0.1805527243	0.0161966807	-0.0165556187	-0.0929696921	-0.1621720468	-0.0442534954	-0.1876839452	-0.0427619299	0.0149108404	0.0829326759	0.0386447727	0.1321212242	0.1488295241	-0.0273334466	0.2455795837	0.1137528444	-0.0369416511	0.1078664609	0.0510179231	-0.0200350802	0.0435897564	-0.0380653774	0.0276248495	-0.1248044127	-0.1502450232	-0.1405276985	0.025806602	0.1035730929	0.1379415913	-0.0305135671	-0.1152767764	0.0847790013	0.0753678766	0.0	0.058646097461164	-0.0002567522364529	0.0034393647474243	6.592171092356836e-08	0.0317274680747488	0.013548828050034	0.0010066322304342	0.0001835707415293	-0.0505961467768472	-0.1117204282314077	0.0124814540842091	0.0025599700686642	0.0045911544192709	-0.0004200377418411	1.764317045710541e-07	2.1078698901590715e-05	0.0049590479079342	-0.0007251473662273	2.459215615318657e-05	5.2583870274639e-07	0.0021751390013271	-6.865697141200016e-05	4.713779723468207e-09	4.7312296750942535e-06
809.7739126542767	2.1236367027007645	4.509832845057775	655733.7896154162	1328.2343396583374	1.0431427054388678	1764206.4610476196	1.0881467039103203	825.6160113994891	1.4675147603954883	681641.7982792014	2.1535995719786274	892.0476635866538	626.3884705371738	1.05896	27.50625	0.285183037711654	0.1528729295047119	0.0352818443	0.0259034691	-0.0934445494	-0.0194506418	-0.0445529881	-0.0223134739	0.0022571256	-0.0972478481	-0.0230431717	0.0403811887	0.1422280865	0.0316626446	0.0155322324	0.1606602563	0.0588912494	-0.0497723057	0.0666644694	-0.1726307921	0.028561241	-0.0053258346	-0.1171216232	-0.0288020603	-0.0948035642	-0.1148287766	-0.1360754514	-0.0474510289	0.0291435845	-0.1117272927	0.0088576198	0.0227589851	-0.1667940429	0.0343181682	-0.1888371849	0.0738392516	0.1266243046	-0.0738521292	0.1150903459	0.1591533271	0.026307191	-0.1521562998	0.0427792054	0.1215400677	0.0687622237	0.1615954482	0.0580834552	0.2154918513	-0.159336802	-0.0607371209	-0.1014222367	0.1870140165	0.0199468391	0.0608768465	-0.0187452881	-0.0737302144	-0.0249041183	0.1108334524	-0.0320335771	0.1895574577	-0.0764744569	0.0842092916	0.193619489	-0.0856790773	-0.0588907284	0.034392464	0.1348955382	-0.245187963	-0.0334154382	0.0649213408	0.1189475897	-0.0547816288	0.0735843251	0.0319782023	0.0956835	0.0420443472	-0.0890093439	-0.0591063561	-0.1378025404	0.0270181121	-0.2702508931	0.1029154226	0.2224872917	-0.0408842912	-0.0933145984	-0.1538022546	0.0343190893	-0.0610605645	-0.048656299	-0.0191517994	-0.1029579029	0.1359786656	-0.1338613882	0.0694384689	0.1699604051	-0.0540584597	-0.0590279391	0.0416244695	0.0749564329	-0.0351145936	0.1446805337	0.0510151364	-0.0742123428	0.1254784561	-0.0220227829	0.0172214427	-0.207289918	0.0904210924	0.143136189	0.0370379575	-0.2161326476	-0.1630291979	-0.033828903	-0.1119858834	0.0922728684	0.0638298824	0.0	0.0428133501979743	-0.0158327472631897	0.0018329829551743	0.0002506758859	0.1076245195235685	0.0758970514488197	0.0115830372026789	0.0057603624186247	0.0742830312314524	0.1248791780082995	0.0155948091000285	0.0055179687289329	0.0055325529520937	0.0009413985328228	8.862311976009208e-07	3.060914216772072e-05	0.0052893675288381	0.0003303196209038	2.7977408855126865e-05	1.0911105195409581e-07	0.0022749020674273	9.976306610020007e-05	9.952669357712891e-09	5.175179416385004e-06
814.8462972181597	5.07238456388302	25.72908516391873	663974.4880901455	1324.1710711607	-4.063268497637409	1753429.0256988755	16.51015088389257	828.9978083924664	3.381796992977229	687237.3663195124	11.436550901709827	894.1359384101734	638.8768413659209	1.117299	29.021587	0.1507283759097134	0.0803907469946024	-0.1023594968	-0.0001459916	0.0961966768	-0.1637102333	1.086e-07	0.1529013329	-0.0881967953	-0.057623447	0.0618770275	0.1738293729	0.1388361713	0.1852637798	0.0077347005	-0.2160529234	-0.1651685846	-0.0355953253	0.0178902541	0.0322501854	0.125389144	0.0084853927	0.1280935434	-0.0538500551	-0.1703350764	-0.196702189	-0.0827450316	0.0301875676	-0.0494228903	-0.03805819	-0.126830135	0.0725284461	-0.0728052041	0.0450248606	0.1949133893	0.0596519171	0.0496998943	0.1464061428	-0.0108190541	-0.1170183205	0.0811166469	0.0352380131	-0.1372634291	0.1037375941	-0.0607647053	0.066674114	-0.0686547265	-0.1034459277	-0.1679942257	-0.1826372063	0.1219337722	0.108819736	0.0722327288	-0.060305413	0.0933799084	-0.1144635644	-0.0212042745	0.1386676341	0.1298896786	-0.0833377657	-0.2048018597	0.0083959539	0.1288614791	-0.1178367542	-0.1020811819	0.2219346143	-0.1491446299	-0.0832892152	0.2176911901	-0.0074093942	0.044566009	-0.003344548	0.0187600381	-0.1048983972	-0.1530506418	0.0012073459	0.1155994703	0.1285922867	-0.081258859	0.0390428285	0.0456797054	-0.0864466273	0.0629769657	0.0701874	0.1371052428	0.0288482732	0.1145708555	0.0643381411	0.0779235605	-0.0114173661	-0.0038726769	0.1511841665	-0.263368792	-0.0488166475	0.0618787564	0.0009833652	0.1583070397	-0.0053974048	-0.0858768358	0.2285871665	0.0244653367	0.0222062366	-0.3059693271	0.0527590723	-0.1447303815	-0.0078397422	0.0414112099	-0.0231975116	-0.0150305033	0.0293160021	0.0584717464	-0.2177463178	-0.0371206631	-0.1083828658	0.0991882461	0.0515807628	0.0	0.0427377163238844	-7.563387408989625e-05	0.0018265123965808	5.720482909846278e-09	0.148356146648652	0.0407316271250834	0.0220095462484363	0.0016590654482568	0.0569660637110374	-0.017316967520415	0.0002998773641031	0.0032451324147299	0.0063972253142059	0.0008646723621122	7.476582938006914e-07	4.092449172071678e-05	0.0061493003934363	0.0008599328645982	3.781389532871584e-05	7.394845316160665e-07	0.0024023797885194	0.0001274777210921	1.6250569374835253e-08	5.771428648286517e-06
812.4896054064225	-2.356691811737278	5.553996295509534	660139.3588934841	1325.242412160762	1.0713410000619206	1756267.4509896748	1.1477715384136762	828.7046033870539	-0.2932050054124602	686751.3196748943	0.0859691751989208	894.6450059088733	649.3375182714522	1.111486	28.870579	0.3387236413592343	0.2016064164602147	0.1366854393	0.0424768714	0.109209407	-0.0048316275	0.0532429164	0.2060540294	-0.0054649255	0.0863118789	0.0150045564	0.1607708732	0.0365691372	-0.1564179671	-0.1278262796	0.0317792182	-0.043063741	0.200135786	-0.0357893653	-9.84303e-05	-0.1167082808	-0.0715681316	-0.0125499943	-0.1181859736	-0.0825047966	0.0285824843	-0.0497644184	0.0246069896	-0.2022513395	0.1428195287	-0.1085883134	0.00460471	-0.2111119506	0.0014159402	0.1463996725	-0.0171041412	0.112624074	-0.119447452	-0.1094196097	0.0883077881	-0.1481738003	0.0223264794	-0.0904722223	-0.0593422896	-0.1258519411	0.0708556507	0.1215945037	-0.0468863444	-0.0231819715	-0.0903968979	-0.1581892248	-0.1263127702	-0.0416138797	0.0250499545	0.0113777546	-0.0284040726	0.1804483225	0.0435827638	-0.1066728498	-0.1482327989	-0.0071585954	0.1617973053	0.019697583	-0.1650674349	-0.094469292	0.0395850113	-0.1535094614	-0.0727432389	-0.0782496747	-0.0226285573	0.2313429613	-0.0617271238	-0.0322274962	-0.0857121729	0.1743621018	-0.0091315589	0.1324835416	0.1328533646	-0.0449534612	-0.1043379694	0.1200466434	0.0168909864	0.0185606856	-0.0920806492	0.0844783437	-0.0123696091	-0.1409550307	-0.0523069421	-0.1461646226	-0.017792141	0.0190492688	0.001082521	-0.3440731441	-0.0627992878	-0.0841957655	0.14338196	0.1971991275	-0.041455665	-0.1361144337	-0.0198092	-0.0859468626	-0.0698486593	0.1619062921	-0.1215354379	-0.1010565989	0.2493353432	0.0829480559	0.1545131885	0.0075986048	-0.1666400393	-0.0738052833	-0.1396045445	-0.0403865531	-0.1044777656	0.1054817798	0.0387569845	0.0	0.0304497719110514	-0.0122879444128329	0.000927188609435	0.0001509935778928	0.0054252050291978	-0.1429309416194542	2.9432849608833104e-05	0.0204292540722238	0.1993520269872846	0.1423859632762472	0.0202737625381048	0.039741230663939	0.0067503538964765	0.0003531285822706	1.2469979561644397e-07	4.556727772767547e-05	0.0061787177612224	2.941736778609965e-05	3.8176553172845145e-05	8.653815274626533e-10	0.0028422096794767	0.0004398298909572	1.934503329795102e-07	8.078155862111045e-06
810.8613959235803	-1.6282094828421805	2.6510661200172008	657496.2033991372	1328.8981855202376	3.655773359475688	1765970.3874789798	13.36467885585216	826.566128732655	-2.1384746543989195	683211.565168088	4.573073847506578	894.0549604527074	640.5508305211986	1.02413	26.601542	0.1383675148965537	0.0808758755353549	0.0238176324	0.0876569936	-0.0598488298	0.057547273	-0.1442934171	0.0475925732	-0.0046606111	0.0363857927	-0.0283143448	-0.0378500491	-0.0702283647	-0.1090523347	0.0294948522	-0.0404965714	-0.0034399756	0.0722086742	-0.0119479467	-0.073363767	-0.1179859628	-0.1230916951	0.0127832495	0.0286885015	-0.1122402257	-0.1681785641	0.0833323962	0.0362381913	-0.0489748452	-0.1631773915	-0.0180819294	-0.0819043257	0.0268923654	-0.0603015878	0.2141883414	-0.214695373	-0.095916865	-0.0180603122	0.0568794547	0.0080439697	0.1261919557	0.1156402166	-0.0762576884	0.063467313	-0.0188086579	0.0118115723	-0.0369548299	0.0429243498	0.1310838216	0.0310934086	-0.0375893679	-0.0259414107	-0.0861793043	-0.0071740768	-0.0010905823	-0.0200479853	0.0615246855	0.0960331172	-0.0942555187	0.009351313	0.0997916061	-0.0054677732	0.0454090652	0.0215090767	-0.0850922556	0.1755593772	-0.1621372217	-0.0909231024	0.1519588517	-0.1363219792	-0.0760990278	-0.155365419	-0.0947191846	0.0770696133	-0.0534058809	0.0085082137	0.0287451239	-0.0394616055	0.144595711	-0.0142696198	0.0556851449	-0.1544222122	0.0260825316	-0.0306214158	-0.0019669131	0.0796402128	0.1280532778	-0.1045480992	-0.0663615412	0.0204322032	-0.0478887688	0.0352649157	-0.3685057848	0.1398639045	-0.0437607088	-0.0893763306	0.1384073613	0.0644208685	-0.1997593356	0.0380139635	0.0726385267	-0.1459371977	-0.0352632151	-0.0153816707	0.1307779652	-0.00225345	-0.0969890741	0.1927626964	0.0776989402	0.0247235963	0.1032815194	0.1802517447	-0.0436242971	-0.1002814672	0.1111140131	0.0255014167	0.0	0.0372535090710357	0.0068037371599843	0.0013878239381057	4.629083934215124e-05	0.0637235726986489	0.058298367669451	0.0040606937174799	0.0033986996729225	0.1462758731605262	-0.0530761538267584	0.0028170781050417	0.0213966310688743	0.0068091774288571	5.882353238059919e-05	3.460207961731401e-09	4.636489725765698e-05	0.0062328087365142	5.409097529180014e-05	3.8847904745967736e-05	2.925833608018133e-09	0.0025513390623419	-0.0002908706171347	8.460571591237928e-08	6.509331011031646e-06
813.0933092999512	2.231913376370926	4.981437319623467	661120.7296283462	1330.6775351979888	1.77934967775127	1770702.7026805948	3.1660852757135487	826.624506512102	0.0583777794470279	683308.0747663762	0.0034079651331658	895.4203314314336	644.8092790271925	1.076847	27.970858	0.0867516844404278	0.0521445323272717	0.0671789439	-0.1528312667	-0.021144961	-0.0941286493	-0.1512377421	0.0346519924	0.1002634425	-0.0286908593	-0.0182944023	-0.0764401663	0.1532523057	0.0429917082	-0.0472117277	0.0205041364	0.0002083041	0.019173851	0.1314146223	-0.022869473	0.1836508073	-0.0250613393	-0.053125473	0.106301171	-0.1616720024	-0.0885131828	0.1494022022	-0.032263276	-0.184630741	-0.0582742841	-0.1689362382	0.0085496028	-0.0554484982	0.0836353507	-0.046377932	0.0381512707	-0.0570659871	0.015175358	-0.0262106587	0.0899924565	-0.15516265	-0.0897664936	-0.0104603767	0.005113206	0.0063089948	-0.1789120655	-0.1105380183	0.0070271788	0.0192845585	0.0684786818	0.0357169843	0.0340466652	-0.110286722	-0.0496032782	-0.1189628628	-0.0035793046	-0.0097624975	-0.0909172858	0.1264264422	0.0531315778	-0.1251898796	0.0570642276	0.1294500483	0.1160610648	0.0234698731	-0.0004046217	-0.1477303363	-0.1071645558	0.0900889774	-0.0488387278	0.0577084975	-0.0275627805	-0.0541946151	0.2270587002	0.0302108946	0.0456808884	-0.1357934659	0.0663301763	0.1609709783	0.0412736323	0.099627017	0.0856405743	-0.141462801	0.0801247375	0.0407486047	0.0144476027	-0.0577393019	0.1846552781	-0.1140827024	-0.055813478	-0.1206700599	0.0990583015	-0.109897681	-0.0979813256	-0.054547841	-0.1680753328	0.0507673475	-0.111267243	-0.0521728195	-0.0653156637	-0.0802161764	0.0235028701	-0.0444511853	-0.0514935089	-0.0407648346	-0.0889694007	0.100167412	-0.2202743539	-0.1044405055	0.0279752351	-0.1097120578	0.0627252641	-0.0468316386	-0.0958056664	0.1160496357	0.0119617388	0.0	0.0370894305775095	-0.0001640784935262	0.0013756258605638	2.6921752037828592e-08	0.0714499593669586	0.0077263866683097	0.00510509669354	5.969705094823388e-05	0.0980658367613642	-0.048210036399162	0.0023242076096085	0.0096169083397065	0.0066691334894942	-0.0001400439393628	1.9612304952279443e-08	4.447734150069309e-05	0.0057927250989746	-0.0004400836375396	3.355566407229029e-05	1.936736080300861e-07	0.002584235143028	3.289608068609987e-05	1.0821521245063927e-09	6.678271274460947e-06
810.1907915130145	-2.9025177869367558	8.42460950348424	656409.1186524848	1329.7090395897935	-0.968495608195326	1768126.129966811	0.9379837430936344	827.7473408776157	1.122834365513654	685165.6603299637	1.2607570123784502	895.3405445921401	639.8898108557145	1.196626	31.082071	0.1005340213547531	0.0519261892736033	-0.1293258401	0.1443151884	-0.028898823	-0.0144444622	0.056664618	-0.0626416904	-0.0742768584	-0.1764772056	0.0094654667	-0.1402206769	-0.1157695918	-0.0251470672	0.0321490888	0.0671219374	-0.0430759776	-0.0687220069	0.0401593162	-0.0016428758	-0.1901180012	0.1253099601	-0.0066079759	0.1788014148	0.1747112413	0.0099085282	0.0149566362	0.0013826126	0.0403574442	-0.0129086258	-0.0766367308	0.0093173381	-0.0690203105	0.0964606122	0.0100786316	0.0561967161	-0.0100284559	0.0338776279	0.0012091316	-0.3078081677	-0.0843160214	0.0851559649	0.0363692129	-0.103856111	-0.0361009477	0.0647700404	0.0625514285	-0.0577976349	0.0753294609	-0.0369891358	-0.134286364	-0.0439897248	0.1917685729	-0.1320053545	0.0656383498	-0.0458309737	-0.1743391971	-0.0821184932	-0.1095346528	0.0066610751	0.044322066	-0.0450590637	-0.0444458933	0.0186878966	0.0692516568	-0.1668711454	-0.0286721596	-0.013056636	0.1788353107	0.0491478698	-0.0793250941	-0.1093665213	0.0456431263	0.0761263138	-0.0046116031	0.0297025579	0.1292172974	-0.0408650057	-0.1236216623	0.0189481218	0.0052376975	-0.0399290849	-0.2026299627	-0.0118768206	-0.0224864433	0.0182224433	-0.0647400695	0.0097723858	0.1577825818	-0.0192390731	-0.0865838375	0.0361238149	-0.1182720462	0.106137702	-0.1103550626	-0.0180023404	0.1025424916	-0.0152793554	0.047721661	0.0759908847	-0.0873815827	0.0925216439	0.0268472829	-0.0184607652	0.1337792263	-0.1822762123	0.1326575878	0.0066036565	0.0006369606	0.04031596	-0.0937718218	0.0723180152	-0.0500063424	-0.0910628379	0.1202577046	-0.0017112041	0.0	0.0372867518472759	0.0001973212697664	0.0013903018633203	3.893568350222597e-08	0.0509867498060003	-0.0204632095609582	0.0025996486557796	0.0004187429455356	0.0585271081793408	-0.0395387285820234	0.0015633110578829	0.0034254223918362	0.0061445082824491	-0.0005246252070451	2.752316078671147e-07	3.775498203308559e-05	0.0058959918812944	0.0001032667823198	3.476272026428948e-05	1.0664028330685037e-08	0.0024054318935528	-0.0001788032494752	3.197060202289061e-08	5.7861025945210085e-06
810.4840782839774	0.2932867709629363	0.0860171300218658	656884.4411518284	1331.4686008990834	1.759561309289893	1772808.6351801627	3.0960560011499623	828.9471308239819	1.1997899463661952	687153.3457013117	1.4394959154013975	897.0943428950587	635.9357186903865	1.118846	29.061771	0.2899224706743546	0.1447229448921057	-0.0279166652	-0.0840518812	0.0229655518	0.1662683512	0.0143661103	0.027874869	-0.0726549424	0.0604564898	-0.1471207927	-0.1691055174	0.1595399441	0.0963952661	-0.0666569804	0.1345187381	-0.0876150335	0.0074242424	-0.0615089523	0.035921838	0.2277111756	0.143236229	-0.0312903707	0.0615662052	0.0647837938	0.1087485371	0.0376604034	0.1392747412	-0.0835981652	-0.0064666284	-0.1574083243	-0.1122829542	0.0679070235	-0.1379295495	-0.067654749	-0.076620782	-0.081238049	-0.0823996266	0.0834353317	-0.0616934718	0.0889574262	-0.0812579374	-0.067449624	0.0134366717	0.0900741665	0.0655714541	-0.2111968454	-0.0216077442	-0.0223855969	-0.052462905	0.0149166451	-0.014823256	-0.0370778585	0.0888215599	0.0418866764	0.0110884928	0.0923395422	-0.2289627286	0.1255402129	0.0503400607	-0.1255921006	-0.0474291883	-0.0488385491	0.1061268973	0.1527035261	-0.0122944738	-0.0921250527	-0.0117832832	-0.0092999578	-0.0895984695	0.000143573	-0.0700974915	0.2070160067	0.0242722961	-0.0527087405	0.0154471844	0.1031422008	-0.1188203593	0.1141360167	-0.122420651	-0.040772215	0.0390534152	0.0555719053	0.246853826	-0.0303975135	0.0425066532	0.1248359498	-0.0121753596	-0.0498574738	0.0612913466	0.0914033341	0.1587721521	-0.0147761454	-0.0524390474	-0.0293630275	-0.0656071817	0.0881265606	-0.1006905139	0.1002706706	-0.0660270319	-0.0811843	0.0268592821	-0.1237936108	0.0008871442	-0.0167784628	-0.081646209	0.0843191885	-0.1810101972	0.079853894	0.2594542982	0.0550102024	0.0534688905	-0.053146196	-0.0860662011	0.1237118379	-0.0153650827	0.0	0.020007845184196	-0.0172789066630799	0.0004003138689147	0.0002985606154714	0.1522299090179473	0.101243159211947	0.0231739451996125	0.0102501772872156	0.1122080946342336	0.0536809864548928	0.0028816483067703	0.0125906565014451	0.0045204558666968	-0.0016240524157522	2.6375462491108805e-06	2.043452124275352e-05	0.0055157952436923	-0.000380196637602	3.04239971703386e-05	1.445494832439424e-07	0.0027555712070871	0.0003501393135343	1.2259753888227104e-07	7.593172677327458e-06
