global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
832.1374631311236	-1.286248446241416	1.6544350654584563	692452.757546302	1171.012834843901	-8.131439130330591	1371271.0593691492	66.12030233027151	813.9654239614102	-1.188459093073675	1.4124350159095018	662539.7114046783	838.2586164868179	764.7628184828648	1.10085	19.292204	0.0494689419880382	0.0225753108646601	0.072282001	0.0629723183	-0.0023437383	-0.0748452056	-0.1798144459	0.0581027159	-0.0068405158	0.0135515716	-0.1990700605	-0.0221008626	-0.0685934169	-0.0497730548	-0.0162430541	-0.1294528229	0.0516203787	0.0158100503	0.037381235	0.0894943289	-0.0748880553	0.0928136113	-0.0622592586	0.210056613	-0.0660337464	0.1506483141	-0.1062176468	-0.0252226871	0.1277362937	-0.0544982027	0.0188095115	-0.0002495206	-0.1821089012	-0.148755561	0.1213806165	0.0051394148	-0.0557451702	-0.0872095716	-0.0377168182	0.1029587195	-0.0591165606	0.1059237835	-0.07828177	0.0162085505	-0.1925441786	0.1589359313	-0.151135347	0.0269188318	-0.0060543995	0.0067397106	-0.0832266161	-0.096855553	0.0200348584	-0.0128567137	-0.0343754904	0.0387665658	-0.1257143786	-0.0925362973	0.1033562199	0.1644852217	0.0652974384	-0.0158555747	0.0107757036	0.0606508435	-0.1127769792	-0.0023413993	0.0695462122	-0.0494956618	0.1422727978	0.074502374	-0.0362516965	-0.0244386226	-0.0304941859	-0.042834232	-0.1242803047	0.1522306227	0.0043332111	0.1136057126	-0.0089309679	0.1114296292	0.1743489936	-0.0041871884	0.2612677553	-0.0492829051	-0.0910640371	0.0646098098	0.0454393302	0.0632665147	-0.1624497072	-0.1472683552	-0.0395261139	-0.1056656574	0.0918108549	-0.0849049198	0.0517699994	-0.0231667432	0.019758441	-0.0925539175	0.0103541819	0.0587663266	-0.089204718	-0.0959172444	-0.0098099593	-0.1404370218	0.0097412264	0.1009787493	-0.1297031114	-0.1318531781	0.1601040509	0.1076094888	0.0310633277	-0.0251449366	0.104746416	0.1039148619	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0326900973419839	5.6737255390987285e-06	3.219116149302116e-11	0.0010686424642283	-0.0508415303900307	-0.0145612166443669	0.0002120290301641	0.0025848612124004	0.0296159545001373	0.015174720908064	0.0002302721546376	0.0008771047609542	-0.0027949573304034	0.0001690282923607	2.8570563618408066e-08	7.811786478775702e-06	0.000208125643039	0.0001373314975893	4.3316283290397255e-08	1.885994023013709e-08	-0.0004472097087546	8.818682425120003e-05	7.776915971512042e-09	1.9999652360437419e-07
832.6646577121303	0.5271945810067109	0.2779341262428415	693330.4322028591	1176.9981434615618	5.9853086176608485	1385324.6297119632	35.82391924864522	814.242428648177	0.2770046867667588	0.0767315964907501	662990.7326108816	838.6934000274978	767.2130442952001	1.025185	17.966177	0.0537498517266218	0.0269962098637729	-0.0758432473	0.112516578	-0.0165664653	0.133584299	0.0514787016	0.0224071607	0.0716699521	0.1281449062	0.0108072657	0.0711593821	0.1780347143	0.0293502101	0.0052631739	-0.1090560353	-0.0176004113	0.1936112373	-0.1308211293	0.0463984224	0.1150219042	-0.0257104672	0.0259521097	0.1887942139	0.1466742585	0.1221939159	0.1072568558	0.0297824428	0.0404883599	0.0014498278	0.1420778368	-0.0496191838	0.0023168617	-0.0001015196	-0.0172222824	0.2241561798	0.0978153594	-0.0013643312	-0.0382184598	0.0403177508	0.0674201822	0.1174251911	-0.1039008623	-0.081214258	0.0465357444	0.2170906192	0.0256653421	-0.078339766	-0.0090524693	0.163567399	-0.0337207951	0.0297871008	-0.0275018281	0.0934403364	0.0292854796	0.0682916543	0.1991743468	-0.037058971	0.0812346795	0.0605026034	0.1150931332	-0.1638040051	-0.0070022496	-0.0633871335	-0.1199307337	-0.0501832544	-0.0154884352	-0.1856151697	-0.0640403419	0.0197877311	-0.155420585	0.0340002776	-0.0797960778	0.0263765765	0.1388306149	0.0472566412	-0.1204707145	0.0869637972	-0.112011158	-0.1368388576	0.0392573436	-0.0523880223	0.074290532	0.0058151122	-0.1192814737	-0.0524070252	-0.0371192699	-0.0007359351	0.009012337	-0.1641505116	-0.087163072	-0.0568395502	-0.0583582368	0.1534066977	-0.097610176	-0.0187590897	0.0186885915	-0.0199867173	0.0376655209	0.0203923887	-0.0115556323	-0.0351363764	0.053285858	-0.1129221784	0.0967771362	0.1221407302	-0.0210450976	0.0844380969	-0.021863277	0.1746532696	-0.0664585866	0.0808710957	0.0106702974	0.0017645675	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.03272741731665	-3.7319974666098765e-05	1.3927805090782534e-09	0.0010710838442181	-0.0338741197151364	0.0169674106748942	0.0002878930250105	0.0011474559864753	0.0109006338188208	-0.0187153206813165	0.0003502632282045	0.000118823817652	-0.0030529804904396	-0.0002580231600361	6.657595111506627e-08	9.32068987500482e-06	0.0001056836388706	-0.0001024420041684	1.1169031524931396e-08	1.0494364218038485e-08	-0.0004473405524649	-1.3084371030001657e-07	1.7120076525074663e-14	2.00113569879602e-07
832.6842607402234	0.0196030280931154	0.0003842787104194	693363.0780844924	1180.3106786983528	3.312535236791064	1393133.2982493662	10.972889694982427	813.7226273499614	-0.5198012982156115	0.2701933896266351	662144.5142613241	838.4885733951703	774.5749697308207	1.198498	21.003462	0.0325052482110101	0.0220416078187994	0.1834829165	-0.093629087	0.1080150858	0.0089634588	0.0501216647	-0.0966786594	-0.09287632	-0.1223905513	0.041262587	0.0892892821	-0.107675989	0.0075087049	0.0398107306	-0.1244250457	0.1290048151	-0.0843601435	0.0118685773	0.1497614622	-0.1867654996	-0.06107986	-0.1407924788	0.034843876	0.0688164009	-0.0022951218	-0.1401778153	0.0365563473	0.0655503697	0.0262759157	-0.0633968767	-0.058556082	-0.004794886	-0.0805881228	-0.0505132616	0.0612824464	-0.0585815283	0.0226145629	0.0768682104	0.0376327421	0.0257976159	-0.2048622981	0.1163181128	0.1054086399	0.0419527317	0.1473395405	0.1928337828	-0.0116380652	-0.0352312572	0.0216152577	0.0787620611	-0.0254908054	-0.0678515773	0.0676966769	-0.1014014453	-0.0299264621	-0.1231016925	-0.0665924399	-0.1625230076	0.1521930552	0.0653863633	-0.0149519188	-0.1383246057	0.0517896481	0.0499517709	0.0382056741	0.0464942562	0.0570849101	0.1267842453	-0.0180206607	-0.1441137597	-0.0258043985	0.1046306837	0.1096499119	0.1470578363	-0.0086574137	0.054766359	-0.0241995683	-0.0600100659	0.0247968039	-0.0693251758	0.1688150086	-0.0524273189	-0.057101512	0.0423309303	0.0909601009	-0.008634417	-0.0321120773	0.1372731547	0.0067262431	0.0752691178	-0.0603900751	-0.1192120932	-0.1003447775	0.0984145655	0.109497566	0.0233563074	0.0439478844	-0.0646797843	0.0829606095	-0.0124561548	-0.0635867672	0.0395784881	-0.0668243598	0.0935133783	0.0210791634	-0.1465965894	0.1827874623	0.1209127998	0.1213753686	0.1106590202	-0.0085534797	-0.0135006857	0.038890638	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0327810915890864	-5.367427243640338e-05	2.880927521577252e-09	0.001074599965772	-0.036303127409397	-0.0024290076942605	5.900078378777184e-06	0.0013179170597029	0.0310521739977289	0.0201515401789081	0.0004060845715821	0.0009642375099852	-0.0031379823751013	-8.500188466170015e-05	7.225320396040974e-09	9.846933386446396e-06	0.000128561802714	2.2878163843399995e-05	1.6528137117073458e-08	5.234103808454549e-10	-0.0003578000796619	8.954047280300003e-05	8.017496269784787e-09	1.2802089700606198e-07
832.7941485439331	0.1098878037097392	0.0120753294041501	693546.0938490146	1177.2518005371094	-3.058878161243456	1385921.801867866	9.356735605332146	814.2099180457449	0.4872906957834857	0.2374522221971536	662937.7906440586	838.212969109517	766.2484507745551	1.198085	20.996222	0.0567635858204972	0.031761521296786	-0.0315379851	0.1038504992	-0.127808718	-0.0294447815	-0.0031816904	-0.1082038516	0.06538252	0.0060093136	-0.0765574064	-0.1036606404	0.1607351827	-0.0098460447	0.051820478	-0.0043608637	0.1287957605	0.102522642	-0.0532929125	-0.0425567577	0.2326446221	-0.0381611542	0.0654722899	-0.0456366283	0.0706356048	0.0033042541	0.0035830624	-0.0863373568	0.0484265964	0.0645718789	0.0365819216	0.0949345927	0.1964061604	0.0357221685	0.2669348184	0.0971280134	-0.126735199	-0.0905840137	-0.090891109	0.0456541079	-0.0055661728	-0.0843140773	-0.1023617092	0.0082920941	0.1104455676	-0.1767685161	-0.123408465	0.0732039451	0.0191595119	-0.1408109755	-0.0266481118	0.0714432087	-0.0489826733	-0.0464986109	-0.1309627303	0.0377557121	0.1415738409	-0.0337624428	0.1213402505	-0.0714835087	0.0461844264	-0.0320336512	0.061635449	-0.0969919705	0.1320285348	-0.0866477722	0.0126252928	-0.1819317136	-0.1288456523	0.0985372959	0.0134152669	-0.0325310164	0.0560166055	0.1955869241	-0.1242756816	0.1040540402	-0.1208528536	0.0824214123	0.1526575061	0.153577091	-0.100104166	-0.0110261951	-0.0003832783	0.0963114996	0.2080358433	-0.1221058306	-0.0895886648	0.0215799329	-0.1281452824	0.1245277739	0.043699793	-0.1184846082	0.0857934429	0.1035791159	-0.1076623288	-0.0766754024	-0.010758762	0.1060938384	-0.0256042579	0.0800250312	0.0831608959	-0.0724599515	0.0625566863	-0.0827916758	0.1650020829	-0.0654980201	0.1290103238	0.1379650171	0.0061514824	0.0994095461	-0.0943545066	-0.0420784766	-0.0579533103	-0.068207544	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0325784524965229	0.0002026390925635	4.106260183495993e-08	0.0010613555670681	-0.0618639452188745	-0.0255608178094775	0.0006533554070893	0.0038271477180439	0.0227643642854076	-0.0082878097123213	6.868778982764726e-05	0.0005182162813187	-0.0030639169959177	7.406537918359978e-05	5.485680393610415e-09	9.387587357873344e-06	0.0004201855626599	0.0002916237599459	1.7655590706781678e-07	8.504441736498392e-08	-0.0004463573246551	-8.85572449932e-05	7.842385640785646e-09	1.9923486127325838e-07
834.0342129901748	1.240064446241604	1.5377598308324958	695613.0684381402	1174.2319969885127	-3.019803548596656	1378820.7827516303	9.119213472116954	816.2810422809722	2.0711242352273302	4.289555597745993	666314.7399873104	840.1077711066565	767.4384562765905	1.09056	19.111874	0.0131746207831702	0.0117392807075582	0.0152966102	0.0130636337	0.159565146	0.0853846549	-0.0683686247	-0.2286615044	0.1123100414	0.0072574011	0.0249038107	-0.0188648836	-0.2093082146	0.0932126909	0.0214037504	0.0299273479	-0.0865818022	-0.0079857849	0.1649034183	0.0207385359	0.0125094624	-0.0454719043	0.0863629861	-0.0519017456	0.0317021574	-0.0214292536	-0.1510884807	-0.111339102	0.0623268739	0.0023816253	0.0116072199	-0.0801044414	-0.033855175	-0.0624534876	0.0004479888	-0.0328865557	0.0387902233	-0.1118582602	0.0885740317	-0.0694364329	0.1042621542	-0.0356006303	-0.0493274307	-0.0193016067	0.103001394	-0.070265885	0.0870761228	0.050305239	-0.0244573942	0.0040320623	-0.1376832229	-0.0469486941	0.0120414716	0.0471376416	0.0651288815	0.0876476098	-0.0977889317	-0.0675089437	-0.0581995404	-0.1266623411	-0.0505582331	-0.0529214061	-0.0564771437	0.0158919508	-0.0613923298	0.0203396716	0.0732529851	-0.0434983813	0.090311175	-0.0916285302	0.0149946871	0.0629026906	0.1575968187	0.0727675844	0.0304125837	0.0140024783	-0.0468995917	0.0014508908	0.0404178218	0.0679522423	0.0218174195	-0.0797767953	0.1017270517	-0.0769991132	0.0793392357	-0.015389153	0.0058115847	0.0147185761	0.0985746282	0.1107424782	-0.0855518322	-0.0269724021	-0.0004343353	-0.0463439699	0.1444011414	-0.0232702103	-0.0248912136	0.1867466389	-0.0999400919	0.0244727089	0.1850026589	0.107110725	0.1055180809	-0.070022085	-0.025437728	0.0140978901	-0.0598337165	0.2237490182	0.004715015	0.0175358952	0.0495049562	-0.1346238325	0.0160404344	-0.1189357681	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0325815032937129	-3.0507971899990105e-06	9.307363494505858e-12	0.0010615543568782	-0.0618319267268674	3.20184920070965e-05	1.0251838304085024e-09	0.0038231871627566	0.0108753204823344	-0.0118890438030731	0.0001413493625513	0.0001182725955934	-0.0030889168442768	-2.4999848359099925e-05	6.249924179779912e-10	9.541407270856946e-06	0.0004201906436367	5.080976799996979e-09	1.765601769998242e-07	2.5816325242107546e-17	-0.000446352100173	5.224482099979583e-09	2.729521321300707e-17	1.9923019732884785e-07
835.5957475871593	1.5615345969845291	2.4383902975796365	698220.2533857436	1182.0254249966022	7.79342800808945	1397184.105338398	60.737520117273085	816.5263363733729	0.2452940924007407	0.0601691917667031	666715.2579913225	841.123614430501	781.9441567472709	1.092445	19.144903	0.0922296540062253	0.0544952748177243	-0.0696662433	0.007566643	0.0388371257	-0.0554182299	0.1951552894	0.0713266639	0.0620227385	-0.0823261453	0.1323665532	0.0675644616	0.0815738328	-0.0308225876	-0.0978369191	0.0089307833	-0.0978056969	0.0059726154	-0.0307795227	-0.2414335431	-0.0143877361	0.0208658498	0.0826187976	-0.120638625	0.1650763546	-0.1261428984	-0.1412590121	-0.0133505614	-0.2331006704	0.0719229616	0.0097938301	-0.0678371584	-0.0305855568	0.052650363	-0.0363863209	-0.0212523119	0.0654686391	0.076383179	0.0329184139	0.0372558215	0.1713728604	-0.0090637935	-0.0838584841	-0.0732615398	0.0453567221	0.008897469	-0.0691366565	0.1406476562	0.0663588556	-0.1137667384	0.0132602876	0.021530629	0.1718342417	-0.0187841504	0.0437077884	0.0443163502	0.0502860865	0.238158499	-0.0391176661	-0.0985725499	-0.1601370856	0.046748442	-0.1142604755	-0.0725241117	-0.0834824172	-0.0756229098	-0.035477192	0.1417249408	-0.144239426	0.0367847128	0.0341953334	-0.0607658384	0.2022908232	-0.0616589873	0.0877331637	-0.0287713996	0.0138998117	-0.0641920124	-0.0603067267	-0.0234060899	0.1686727855	0.0316810005	-0.1178017711	0.2210387424	0.1235983639	-0.0526043656	0.150637715	-0.0662151617	-0.0382540905	0.0401196549	-0.0398901468	0.0585759758	-0.1503098004	-0.054156482	-0.1566336298	-0.1004482662	-0.0739496599	0.0775587372	0.0845085598	0.0014994236	0.0818398097	0.061554316	0.0226894233	0.0639441131	-0.0622768885	-0.0951351685	-0.1349381739	-0.0170706747	0.1540454015	0.0007936087	0.1083674728	-0.0155829429	-0.1286829067	0.0623456255	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0451765883697419	-0.012595085076029	0.0001586361680724	0.002040924136729	-0.0125957815771187	0.0492361451497487	0.0024241979892071	0.0001586537135384	0.0109370454722252	6.172498989079865e-05	3.809974377019195e-09	0.0001196189636615	-0.0031899963234063	-0.0001010794791294	1.0217061101091021e-08	1.0176076543345711e-05	5.898152486816244e-05	-0.0003612091187685	3.478820275773664e-09	1.304720274815435e-07	-0.0003019067222599	0.0001444453779131	2.0864467200458282e-08	9.11476689457164e-08
834.2774536925133	-1.31829389464599	1.7378987926608922	696018.8697396637	1180.3396506555302	-1.6857743410719197	1393201.6909096192	2.8418351290164643	815.138044566232	-1.388291807140945	1.927354141774671	664450.0316992605	839.8812131852334	783.2494305573692	1.146239	20.087639	0.062188133730993	0.0320304233626778	0.0466568541	-0.2345472325	-0.0561403744	-0.0147564781	-0.0660685235	-0.0156169207	-0.2111841774	0.0427611306	-0.0267205794	-0.0604084128	-0.1222374617	-0.0084911193	0.0124327162	-0.0359208742	0.0123471709	-0.2637077284	0.0138787175	0.0582675898	-0.0021881451	0.1401126135	-0.1158264265	-0.0096837683	0.1145303594	0.0976324928	-0.0156553067	-0.0502217794	-0.1336158714	-0.0952004869	0.1253280642	0.0611413703	0.0175286493	-0.0371214626	-0.1050406252	-0.1561263862	-0.0785443734	0.0256936232	-0.0950831534	-0.05291349	0.0135894533	0.03871067	-0.045426328	-0.0465359144	0.0632144494	-0.0525551989	0.005218172	0.1110967336	0.0090335728	-0.0695456833	0.0148790846	0.115763922	0.0181294281	-0.0645159957	0.0043462609	-0.2350617274	-0.1190863809	-0.0438262793	0.0251132783	-0.0050113636	-0.1088234241	-0.0573419661	-0.1757194534	-0.0713689328	-0.0529130717	0.1860071067	-0.0426958075	0.0492979306	-0.0399212723	0.0847649205	0.1258790381	-0.0543946146	-0.0677110687	0.0233162189	-0.0361024875	-0.006348568	0.1614641917	-0.0131598867	0.1290393916	-0.1462305252	-0.0254328716	-0.0538223979	0.0733241414	0.0998833221	-0.0566524817	-0.0649053518	-0.1095348015	-0.1296096813	0.0307803339	0.116289281	0.1538013868	0.0190014002	-0.0137248737	0.0137132872	0.135118302	-0.0704052727	-0.1137637591	0.0256442566	0.0943244841	0.1024816284	0.0056988899	0.0830999876	0.1314456489	0.1393650827	-0.008065337	0.0242154715	-0.0073965184	0.0134549354	-0.0759935922	0.023021014	0.1254200479	0.1284679432	0.1339875672	-0.0403177654	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0327816866794563	0.0123949016902856	0.0001536335879118	0.00107463898155	-0.0305711492747491	-0.0179753676976304	0.000323113843865	0.0009345951679789	0.0110650318124996	0.0001279863402744	1.6380503296834693e-08	0.0001224349290116	-0.0036070054653091	-0.0004170091419028	1.738966244305097e-07	1.3010488426769718e-05	-1.1692017510389618e-05	-7.067354237855206e-05	1.3670327346325746e-10	4.994749592332993e-09	-0.0004480215980346	-0.0001461148757746	2.134955692265601e-08	2.0072335230547669e-07
834.2891274309633	0.0116737384499856	0.0001362761693986	696038.3481495181	1176.3132808724629	-4.026369783067366	1383712.9347569377	16.21165362999795	814.6270895105368	-0.510955055695149	0.2610750689404328	663617.2949644083	838.8304580998729	771.2331435684085	1.166238	20.438112	0.0662117053177056	0.037416761937834	-0.0755509327	0.0876225088	-0.0527376635	-0.1345249419	-0.0220167937	-0.0155988143	0.0985401112	-0.0169880125	-0.0935669451	-0.0698537319	0.0915806361	-0.1008249157	0.0297863689	-0.0349175513	0.0561258285	0.1197087126	0.0539297185	-0.050221095	0.0596477815	0.1203248515	-0.0051334023	0.0556704574	-0.1647234138	0.0254412192	-0.0820296985	0.1410479456	0.0203101312	-0.0010712191	-0.065494159	-0.0408242944	-0.0282346974	-0.0775567773	-0.0893155587	-0.1497103068	0.0346889884	-5.78645e-05	-0.0997802833	0.0150208061	0.0883506335	-0.0008296008	-0.0506234406	0.1570711305	-0.0715880844	-0.0205080624	0.0605376048	0.0796269642	-0.0309862567	0.0298437854	0.1972050224	0.0165417334	0.0626978635	-0.0213375345	-0.0641362029	0.1118537584	0.0148034809	-0.0043674702	0.1368072935	0.0324894005	-0.0231894084	-0.0284134517	0.0264540575	0.0175251549	-0.1086927948	0.0139709157	0.0184363833	0.1418286677	0.1674563036	0.0347050932	0.0704554872	0.0044458536	0.0602071128	-0.1077504739	-0.1652498455	-0.04486783	-0.0596143894	-0.0429248031	-0.0013989588	-0.1024021584	-0.0088142773	0.2310967281	0.0311506914	0.064908704	0.0059731026	0.040623425	0.0663700062	-0.0331886154	0.035173573	-0.0268530938	-0.0636647515	-0.0476966561	0.110464858	-0.0122971406	-0.1095440315	-0.024696926	-0.0440714787	-0.0270613137	0.0660804173	0.0368496059	0.0538630489	0.0539882914	0.0694242619	0.0005045256	-0.1075113566	-0.0244429376	-0.1909909532	-0.0667943879	0.0994029589	-0.1097438309	0.1567772977	0.0710244709	0.0057473307	0.0320672913	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0328123703225315	-3.068364307520083e-05	9.414859523663195e-10	0.0010766516461829	-0.0600506511915881	-0.029479501916839	0.0008690410332649	0.0036060807085337	0.0269959547911895	0.0159309229786899	0.0002537943069529	0.0007287815750879	-0.0031920026901712	0.0004150027751379	1.7222730337215865e-07	1.0188881174060178e-05	-1.1284960081958673e-05	4.070574284309458e-07	1.2735032405140068e-10	1.6569575004081461e-13	-0.0004480194950189	2.103015699951582e-09	4.422675034242844e-18	2.0072146791699018e-07
833.6111339295143	-0.6779935014490093	0.4596751880070877	694907.5226112505	1176.2501252164543	-0.0631556560085755	1383564.3570717245	0.0039886368858735	814.9135781547627	0.2864886442258694	0.0820757432703767	664084.1398609986	839.2326685728589	776.5593095882919	1.080247	18.931128	0.1098434463807442	0.0486581196645618	-0.1137656135	-0.0668438002	0.0831409305	0.1276322503	-0.0022860404	0.0611879207	0.0203975861	0.1415371606	0.0580767362	0.0778370681	-0.0572187907	0.0902471678	-0.0696749146	-0.1776560116	-0.0745618804	0.0020282857	-0.0285240786	0.1024492497	0.0321039146	-0.0885709616	-0.0269768077	-0.0444019859	0.0908133206	-0.0011787746	0.094125553	-0.0948234013	-0.0380288352	-0.1369996093	0.015461329	-0.0834136066	0.0893347813	-0.0829363424	0.1182157019	0.045584032	0.0566514743	-0.0209750344	-0.0492774148	-0.0979202311	0.0999615892	-0.0436109396	0.0635227626	-0.1265701845	0.050226991	0.0191661299	-0.0363120996	-0.0842625079	-0.0200657212	-0.000180321	0.0038928995	0.0295799967	-0.0034674201	-0.1041098011	0.1034170093	-0.0348047699	0.0835193241	-0.1033561492	-0.0950937298	-0.0313977267	0.0693227201	-0.0540348446	-0.0480505604	-0.1429932345	0.0940134083	-0.0096933646	0.1124626436	-0.0841654487	-0.0015650476	-0.0316618815	0.1468816544	-0.0309763616	-0.0006402068	0.0370115227	0.1417488847	0.1901976468	-0.0984208312	-0.0084735431	-0.0399042394	-0.0626298785	-0.0180818893	-0.0727244135	-0.0194136542	-0.0509287097	0.0317299378	-0.1017724483	0.0280727013	0.065652722	0.0226657321	0.0574084673	-0.0800342208	0.0102149157	-0.0659722967	0.071242719	0.0643011857	0.0435758846	-0.0975065397	-0.1502715663	0.079633157	0.0135088929	-0.0722740652	-0.0133098404	0.1881400347	-0.0458621461	-0.0672836333	0.0628263875	0.0761005814	0.0690342763	-0.0397264203	0.0588165519	-0.032808714	-0.0195358222	-0.0149885038	0.0089588737	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.032789958592815	2.241172971650246e-05	5.022856288855593e-10	0.0010751813845185	-0.0330300501602494	0.0270206010313387	0.0007301128800947	0.0010909842135885	0.0110098615189784	-0.0159860932722111	0.0002555551781078	0.000121217050667	-0.0037598402084398	-0.0005678375182686	3.2243944715344285e-07	1.413639839300064e-05	0.0004219740769624	0.0004332590370443	1.780621216282695e-07	1.8771339318060493e-07	-0.0007832097466555	-0.0003351902516366	1.1235250479220723e-07	6.134175072561725e-07
830.9899347369852	-2.621199192529048	6.870685206914931	690544.2716341789	1176.4981351242852	0.2480099078309194	1384147.861950921	0.0615089143823011	813.9225542048263	-0.991023949936448	0.9821284693476392	662469.9242433084	838.5581876574955	765.2963840632476	1.114803	19.536728	0.0893322487181031	0.0436549817947039	0.1449912477	0.0288537742	-0.0274833977	-0.0333928535	0.0577412819	0.240670541	-0.0842813567	-0.1312591936	0.0217748786	0.118997249	0.0624841608	-0.0611037272	0.0060557031	-0.0398631546	0.0886233593	-0.0379339916	-0.0124065899	-0.0997436486	-0.1151774738	-0.0390436253	-0.0131966035	0.0753607413	-0.0519567425	0.1095553366	-0.1064992504	-0.0664174649	-0.0461161504	0.1072872601	-0.0943126765	0.0250077078	0.0684885571	-0.0973637385	-0.0614645702	-0.0178829939	0.1129302571	-0.0822350913	0.1157802131	0.0043801986	-0.0812157539	0.0062573328	0.1811370875	0.0451576043	-0.0265682163	-0.0858569089	-0.1212512531	0.054587791	-0.0531053877	-0.0280732982	-0.0635188495	0.018628141	0.0749013274	0.0828138202	-0.0900735306	-0.0289772379	-0.0169433511	0.1217146669	-0.0792340858	0.0940462604	0.0631992433	0.0352066003	0.0568047711	0.0223706163	0.0728278196	-0.0221126869	0.17163482	0.0947248636	0.0417956171	0.18590797	-0.115602629	-0.0689555402	-0.0514957602	-0.0899891768	0.000577664	-0.0928346332	0.0748164045	0.031658659	-0.0794928348	0.1463243284	0.0189797078	-0.0728364804	0.0602074284	-0.0349719691	0.0128150006	-0.145036101	-0.0556019243	0.0126895256	0.0646468331	0.1538234254	0.0680990774	-0.0557717974	-0.0784099648	-0.0801100684	-0.0900458618	0.0898195485	0.0925066429	-0.1098118475	0.0364957631	0.0927525447	-0.0392103072	-0.1530606692	0.1502318726	0.0464400285	-0.07286879	-0.0497809894	-0.0618834866	-0.0943689323	0.12985139	-0.0841913334	0.035823329	0.0965092333	-0.0400473792	-0.0075582855	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0327406086808252	4.9349911989800266e-05	2.435413813401032e-09	0.0010719474567909	-0.0471758330838412	-0.0141457829235917	0.0002001031745213	0.0022255592271544	0.0414550086011189	0.0304451470821405	0.0009269069808531	0.0017185177381188	-0.0035760293632021	0.0001838108452377	3.3786426826997745e-08	1.2787986006483616e-05	-7.498045876142001e-05	-0.0004969545357238	5.622069196073007e-09	2.469638105764775e-07	-0.0005701357516094	0.0002130739950461	4.5400527364905455e-08	3.250547752632154e-07
